,gene1,gene2,Both mutated,Gene 1 Mutated,Gene 2 Mutated,Niether mutated,Odds ratio,P value
464,SGK1,GNA13,0,3,1,120,0.0,1.0
465,SGK1,EZH2,0,3,1,120,0.0,1.0
466,SGK1,BCR,0,3,3,118,0.0,1.0
467,SGK1,ID3,0,3,2,119,0.0,1.0
468,SGK1,KIT,0,3,2,119,0.0,1.0
469,SGK1,PIK3CD,0,3,1,120,0.0,1.0
470,SGK1,MYC,0,3,2,119,0.0,1.0
471,SGK1,IL7R,0,3,1,120,0.0,1.0
472,SGK1,ZRSR2,0,3,4,117,0.0,1.0
473,SGK1,NOTCH2,0,3,2,119,0.0,1.0
474,SGK1,IRF8,0,3,4,117,0.0,1.0
475,SGK1,TP53 gene,0,3,7,114,0.0,1.0
476,SGK1,KRAS,0,3,8,113,0.0,1.0
477,SGK1,NRAS,0,3,7,114,0.0,1.0
478,SGK1,PDL2,0,3,5,116,0.0,1.0
479,SGK1,BRAF,0,3,2,119,0.0,1.0
480,SGK1,EGR1,0,3,5,116,0.0,1.0
481,SGK1,TET2,0,3,21,100,0.0,1.0
482,SGK1,DNMT3A,0,3,12,109,0.0,1.0
483,SGK1,ARID1A,0,3,4,117,0.0,1.0
484,SGK1,SETD2,0,3,9,112,0.0,1.0
485,SGK1,JAK1,0,3,5,116,0.0,1.0
486,SGK1,CSF3R,0,3,6,115,0.0,1.0
487,SGK1,TNFAIP3,0,3,6,115,0.0,1.0
488,SGK1,JAK3,0,3,3,118,0.0,1.0
489,SGK1,IRF4,0,3,1,120,0.0,1.0
490,SGK1,ABL1,0,3,2,119,0.0,1.0
491,SGK1,IGHJ6-CCND1,0,3,2,119,0.0,1.0
492,SGK1,FBXW7,0,3,4,117,0.0,1.0
493,SGK1,IDH2,0,3,1,120,0.0,1.0
494,SGK1,SRSF2,0,3,2,119,0.0,1.0
495,SGK1,TNFRSF1B,0,3,1,120,0.0,1.0
496,SGK1,SOCS1,1,2,0,121,inf,0.02419354838709677
497,SGK1,EPOR,0,3,1,120,0.0,1.0
498,SGK1,RAD21,0,3,1,120,0.0,1.0
499,SGK1,TNFRSF14,0,3,1,120,0.0,1.0
500,SGK1,PIM1,0,3,1,120,0.0,1.0
501,SGK1,POT1,0,3,1,120,0.0,1.0
502,SGK1,NFKBIE,0,3,1,120,0.0,1.0
503,SGK1,PTEN,0,3,1,120,0.0,1.0
504,SGK1,CD274/PD-1,0,3,1,120,0.0,1.0
505,SGK1,PHF6,0,3,1,120,0.0,1.0
506,SGK1,RPS15,0,3,1,120,0.0,1.0
507,SGK1,CXCR4,0,3,1,120,0.0,1.0
508,SGK1,KLF2,0,3,1,120,0.0,1.0
509,SGK1,MYD88,0,3,1,120,0.0,1.0
510,FGFR3,ASXL1,0,1,7,116,0.0,1.0
511,FGFR3,PIK3CA,0,1,2,121,0.0,1.0
512,FGFR3,FOXO1,0,1,3,120,0.0,1.0
513,FGFR3,CALR,0,1,2,121,0.0,1.0
514,FGFR3,JAK2,0,1,3,120,0.0,1.0
515,FGFR3,SGK1,0,1,3,120,0.0,1.0
516,FGFR3,FGFR3,1,0,0,123,inf,0.008064516129032258
517,FGFR3,PRDM1,0,1,4,119,0.0,1.0
518,FGFR3,CREBBP,0,1,4,119,0.0,1.0
519,FGFR3,RUNX1,0,1,3,120,0.0,1.0
520,FGFR3,NFKB2-B2M,0,1,1,122,0.0,1.0
521,FGFR3,IKZF3,1,0,0,123,inf,0.008064516129032258
522,FGFR3,EP300,0,1,10,113,0.0,1.0
523,FGFR3,MTOR,0,1,1,122,0.0,1.0
524,FGFR3,STAT3,0,1,2,121,0.0,1.0
525,FGFR3,BCOR,0,1,5,118,0.0,1.0
526,FGFR3,STX11,0,1,4,119,0.0,1.0
527,FGFR3,CDKN2B,0,1,2,121,0.0,1.0
528,FGFR3,NF1,1,0,5,118,inf,0.04838709677419354
529,FGFR3,BCL6,0,1,3,120,0.0,1.0
530,FGFR3,NOTCH1,0,1,3,120,0.0,1.0
531,FGFR3,ALK,0,1,1,122,0.0,1.0
532,FGFR3,MEF2BNB-MEFB,0,1,2,121,0.0,1.0
533,FGFR3,CARD11,0,1,5,118,0.0,1.0
534,FGFR3,CD58,0,1,1,122,0.0,1.0
535,FGFR3,SF3B1,0,1,1,122,0.0,1.0
536,FGFR3,PPM1D,0,1,4,119,0.0,1.0
537,FGFR3,IGHG3-CCND1,0,1,1,122,0.0,1.0
538,FGFR3,SH2B3,0,1,3,120,0.0,1.0
539,FGFR3,CIITA,0,1,3,120,0.0,1.0
540,FGFR3,BCL2,0,1,2,121,0.0,1.0
541,FGFR3,PTPN11,0,1,1,122,0.0,1.0
542,FGFR3,KMT2A,0,1,4,119,0.0,1.0
543,FGFR3,ITK,0,1,4,119,0.0,1.0
544,FGFR3,PAX5,0,1,2,121,0.0,1.0
545,FGFR3,ATM,0,1,3,120,0.0,1.0
546,FGFR3,CD83,0,1,2,121,0.0,1.0
547,FGFR3,CCND1,0,1,1,122,0.0,1.0
548,FGFR3,PD-1,0,1,2,121,0.0,1.0
549,FGFR3,GNA13,0,1,1,122,0.0,1.0
550,FGFR3,EZH2,0,1,1,122,0.0,1.0
551,FGFR3,BCR,0,1,3,120,0.0,1.0
552,FGFR3,ID3,0,1,2,121,0.0,1.0
553,FGFR3,KIT,0,1,2,121,0.0,1.0
554,FGFR3,PIK3CD,0,1,1,122,0.0,1.0
555,FGFR3,MYC,0,1,2,121,0.0,1.0
556,FGFR3,IL7R,0,1,1,122,0.0,1.0
557,FGFR3,ZRSR2,0,1,4,119,0.0,1.0
558,FGFR3,NOTCH2,0,1,2,121,0.0,1.0
559,FGFR3,IRF8,0,1,4,119,0.0,1.0
560,FGFR3,TP53 gene,0,1,7,116,0.0,1.0
561,FGFR3,KRAS,0,1,8,115,0.0,1.0
562,FGFR3,NRAS,0,1,7,116,0.0,1.0
563,FGFR3,PDL2,0,1,5,118,0.0,1.0
564,FGFR3,BRAF,0,1,2,121,0.0,1.0
565,FGFR3,EGR1,0,1,5,118,0.0,1.0
566,FGFR3,TET2,0,1,21,102,0.0,1.0
567,FGFR3,DNMT3A,0,1,12,111,0.0,1.0
568,FGFR3,ARID1A,0,1,4,119,0.0,1.0
569,FGFR3,SETD2,0,1,9,114,0.0,1.0
570,FGFR3,JAK1,0,1,5,118,0.0,1.0
571,FGFR3,CSF3R,0,1,6,117,0.0,1.0
572,FGFR3,TNFAIP3,0,1,6,117,0.0,1.0
573,FGFR3,JAK3,0,1,3,120,0.0,1.0
574,FGFR3,IRF4,0,1,1,122,0.0,1.0
575,FGFR3,ABL1,0,1,2,121,0.0,1.0
576,FGFR3,IGHJ6-CCND1,0,1,2,121,0.0,1.0
577,FGFR3,FBXW7,0,1,4,119,0.0,1.0
578,FGFR3,IDH2,0,1,1,122,0.0,1.0
579,FGFR3,SRSF2,0,1,2,121,0.0,1.0
580,FGFR3,TNFRSF1B,0,1,1,122,0.0,1.0
581,FGFR3,SOCS1,0,1,1,122,0.0,1.0
582,FGFR3,EPOR,0,1,1,122,0.0,1.0
583,FGFR3,RAD21,0,1,1,122,0.0,1.0
584,FGFR3,TNFRSF14,0,1,1,122,0.0,1.0
585,FGFR3,PIM1,0,1,1,122,0.0,1.0
586,FGFR3,POT1,0,1,1,122,0.0,1.0
587,FGFR3,NFKBIE,0,1,1,122,0.0,1.0
588,FGFR3,PTEN,0,1,1,122,0.0,1.0
589,FGFR3,CD274/PD-1,0,1,1,122,0.0,1.0
590,FGFR3,PHF6,0,1,1,122,0.0,1.0
591,FGFR3,RPS15,0,1,1,122,0.0,1.0
592,FGFR3,CXCR4,0,1,1,122,0.0,1.0
593,FGFR3,KLF2,0,1,1,122,0.0,1.0
594,FGFR3,MYD88,0,1,1,122,0.0,1.0
595,PRDM1,ASXL1,0,4,7,113,0.0,1.0
596,PRDM1,PIK3CA,0,4,2,118,0.0,1.0
597,PRDM1,FOXO1,0,4,3,117,0.0,1.0
598,PRDM1,CALR,0,4,2,118,0.0,1.0
599,PRDM1,JAK2,0,4,3,117,0.0,1.0
600,PRDM1,SGK1,0,4,3,117,0.0,1.0
601,PRDM1,FGFR3,0,4,1,119,0.0,1.0
602,PRDM1,PRDM1,4,0,0,120,inf,1.0659559156875771e-07
603,PRDM1,CREBBP,0,4,4,116,0.0,1.0
604,PRDM1,RUNX1,0,4,3,117,0.0,1.0
605,PRDM1,NFKB2-B2M,0,4,1,119,0.0,1.0
606,PRDM1,IKZF3,0,4,1,119,0.0,1.0
607,PRDM1,EP300,0,4,10,110,0.0,1.0
608,PRDM1,MTOR,0,4,1,119,0.0,1.0
609,PRDM1,STAT3,0,4,2,118,0.0,1.0
610,PRDM1,BCOR,0,4,5,115,0.0,1.0
611,PRDM1,STX11,0,4,4,116,0.0,1.0
612,PRDM1,CDKN2B,0,4,2,118,0.0,1.0
613,PRDM1,NF1,0,4,6,114,0.0,1.0
614,PRDM1,BCL6,0,4,3,117,0.0,1.0
615,PRDM1,NOTCH1,0,4,3,117,0.0,1.0
616,PRDM1,ALK,0,4,1,119,0.0,1.0
617,PRDM1,MEF2BNB-MEFB,0,4,2,118,0.0,1.0
618,PRDM1,CARD11,0,4,5,115,0.0,1.0
619,PRDM1,CD58,0,4,1,119,0.0,1.0
620,PRDM1,SF3B1,0,4,1,119,0.0,1.0
621,PRDM1,PPM1D,0,4,4,116,0.0,1.0
622,PRDM1,IGHG3-CCND1,0,4,1,119,0.0,1.0
623,PRDM1,SH2B3,0,4,3,117,0.0,1.0
624,PRDM1,CIITA,0,4,3,117,0.0,1.0
625,PRDM1,BCL2,0,4,2,118,0.0,1.0
626,PRDM1,PTPN11,0,4,1,119,0.0,1.0
627,PRDM1,KMT2A,0,4,4,116,0.0,1.0
628,PRDM1,ITK,0,4,4,116,0.0,1.0
629,PRDM1,PAX5,0,4,2,118,0.0,1.0
630,PRDM1,ATM,0,4,3,117,0.0,1.0
631,PRDM1,CD83,0,4,2,118,0.0,1.0
632,PRDM1,CCND1,0,4,1,119,0.0,1.0
633,PRDM1,PD-1,0,4,2,118,0.0,1.0
634,PRDM1,GNA13,0,4,1,119,0.0,1.0
635,PRDM1,EZH2,0,4,1,119,0.0,1.0
636,PRDM1,BCR,0,4,3,117,0.0,1.0
637,PRDM1,ID3,0,4,2,118,0.0,1.0
638,PRDM1,KIT,0,4,2,118,0.0,1.0
639,PRDM1,PIK3CD,0,4,1,119,0.0,1.0
640,PRDM1,MYC,0,4,2,118,0.0,1.0
641,PRDM1,IL7R,0,4,1,119,0.0,1.0
642,PRDM1,ZRSR2,0,4,4,116,0.0,1.0
643,PRDM1,NOTCH2,0,4,2,118,0.0,1.0
644,PRDM1,IRF8,0,4,4,116,0.0,1.0
645,PRDM1,TP53 gene,0,4,7,113,0.0,1.0
646,PRDM1,KRAS,0,4,8,112,0.0,1.0
647,PRDM1,NRAS,1,3,6,114,6.333333333333333,0.209731729808743
648,PRDM1,PDL2,0,4,5,115,0.0,1.0
649,PRDM1,BRAF,0,4,2,118,0.0,1.0
650,PRDM1,EGR1,0,4,5,115,0.0,1.0
651,PRDM1,TET2,0,4,21,99,0.0,1.0
652,PRDM1,DNMT3A,1,3,11,109,3.303030303030303,0.33795396797292804
653,PRDM1,ARID1A,0,4,4,116,0.0,1.0
654,PRDM1,SETD2,0,4,9,111,0.0,1.0
655,PRDM1,JAK1,0,4,5,115,0.0,1.0
656,PRDM1,CSF3R,0,4,6,114,0.0,1.0
657,PRDM1,TNFAIP3,0,4,6,114,0.0,1.0
658,PRDM1,JAK3,0,4,3,117,0.0,1.0
659,PRDM1,IRF4,0,4,1,119,0.0,1.0
660,PRDM1,ABL1,0,4,2,118,0.0,1.0
661,PRDM1,IGHJ6-CCND1,0,4,2,118,0.0,1.0
662,PRDM1,FBXW7,1,3,3,117,13.0,0.12436305136702981
663,PRDM1,IDH2,0,4,1,119,0.0,1.0
664,PRDM1,SRSF2,0,4,2,118,0.0,1.0
665,PRDM1,TNFRSF1B,0,4,1,119,0.0,1.0
666,PRDM1,SOCS1,0,4,1,119,0.0,1.0
667,PRDM1,EPOR,0,4,1,119,0.0,1.0
668,PRDM1,RAD21,0,4,1,119,0.0,1.0
669,PRDM1,TNFRSF14,0,4,1,119,0.0,1.0
670,PRDM1,PIM1,0,4,1,119,0.0,1.0
671,PRDM1,POT1,0,4,1,119,0.0,1.0
672,PRDM1,NFKBIE,0,4,1,119,0.0,1.0
673,PRDM1,PTEN,0,4,1,119,0.0,1.0
674,PRDM1,CD274/PD-1,0,4,1,119,0.0,1.0
675,PRDM1,PHF6,0,4,1,119,0.0,1.0
676,PRDM1,RPS15,0,4,1,119,0.0,1.0
677,PRDM1,CXCR4,0,4,1,119,0.0,1.0
678,PRDM1,KLF2,0,4,1,119,0.0,1.0
679,PRDM1,MYD88,0,4,1,119,0.0,1.0
680,CREBBP,ASXL1,1,3,6,114,6.333333333333333,0.209731729808743
681,CREBBP,PIK3CA,0,4,2,118,0.0,1.0
682,CREBBP,FOXO1,0,4,3,117,0.0,1.0
683,CREBBP,CALR,0,4,2,118,0.0,1.0
684,CREBBP,JAK2,0,4,3,117,0.0,1.0
685,CREBBP,SGK1,0,4,3,117,0.0,1.0
686,CREBBP,FGFR3,0,4,1,119,0.0,1.0
687,CREBBP,PRDM1,0,4,4,116,0.0,1.0
688,CREBBP,CREBBP,4,0,0,120,inf,1.0659559156875771e-07
689,CREBBP,RUNX1,0,4,3,117,0.0,1.0
690,CREBBP,NFKB2-B2M,0,4,1,119,0.0,1.0
691,CREBBP,IKZF3,0,4,1,119,0.0,1.0
692,CREBBP,EP300,2,2,8,112,14.0,0.03237681200513664
693,CREBBP,MTOR,1,3,0,120,inf,0.03225806451612904
694,CREBBP,STAT3,0,4,2,118,0.0,1.0
695,CREBBP,BCOR,0,4,5,115,0.0,1.0
696,CREBBP,STX11,0,4,4,116,0.0,1.0
697,CREBBP,CDKN2B,0,4,2,118,0.0,1.0
698,CREBBP,NF1,0,4,6,114,0.0,1.0
699,CREBBP,BCL6,0,4,3,117,0.0,1.0
700,CREBBP,NOTCH1,1,3,2,118,19.666666666666668,0.09442674543085991
701,CREBBP,ALK,0,4,1,119,0.0,1.0
702,CREBBP,MEF2BNB-MEFB,1,3,1,119,39.666666666666664,0.06372934697088906
703,CREBBP,CARD11,0,4,5,115,0.0,1.0
704,CREBBP,CD58,0,4,1,119,0.0,1.0
705,CREBBP,SF3B1,0,4,1,119,0.0,1.0
706,CREBBP,PPM1D,0,4,4,116,0.0,1.0
707,CREBBP,IGHG3-CCND1,0,4,1,119,0.0,1.0
708,CREBBP,SH2B3,0,4,3,117,0.0,1.0
709,CREBBP,CIITA,0,4,3,117,0.0,1.0
710,CREBBP,BCL2,0,4,2,118,0.0,1.0
711,CREBBP,PTPN11,0,4,1,119,0.0,1.0
712,CREBBP,KMT2A,0,4,4,116,0.0,1.0
713,CREBBP,ITK,0,4,4,116,0.0,1.0
714,CREBBP,PAX5,1,3,1,119,39.666666666666664,0.06372934697088906
715,CREBBP,ATM,0,4,3,117,0.0,1.0
716,CREBBP,CD83,0,4,2,118,0.0,1.0
717,CREBBP,CCND1,0,4,1,119,0.0,1.0
718,CREBBP,PD-1,1,3,1,119,39.666666666666664,0.06372934697088906
719,CREBBP,GNA13,0,4,1,119,0.0,1.0
720,CREBBP,EZH2,0,4,1,119,0.0,1.0
721,CREBBP,BCR,0,4,3,117,0.0,1.0
722,CREBBP,ID3,0,4,2,118,0.0,1.0
723,CREBBP,KIT,0,4,2,118,0.0,1.0
724,CREBBP,PIK3CD,0,4,1,119,0.0,1.0
725,CREBBP,MYC,0,4,2,118,0.0,1.0
726,CREBBP,IL7R,0,4,1,119,0.0,1.0
727,CREBBP,ZRSR2,0,4,4,116,0.0,1.0
728,CREBBP,NOTCH2,0,4,2,118,0.0,1.0
729,CREBBP,IRF8,1,3,3,117,13.0,0.12436305136702981
730,CREBBP,TP53 gene,0,4,7,113,0.0,1.0
731,CREBBP,KRAS,0,4,8,112,0.0,1.0
732,CREBBP,NRAS,1,3,6,114,6.333333333333333,0.209731729808743
733,CREBBP,PDL2,0,4,5,115,0.0,1.0
734,CREBBP,BRAF,0,4,2,118,0.0,1.0
735,CREBBP,EGR1,0,4,5,115,0.0,1.0
736,CREBBP,TET2,0,4,21,99,0.0,1.0
737,CREBBP,DNMT3A,0,4,12,108,0.0,1.0
738,CREBBP,ARID1A,0,4,4,116,0.0,1.0
739,CREBBP,SETD2,0,4,9,111,0.0,1.0
740,CREBBP,JAK1,0,4,5,115,0.0,1.0
741,CREBBP,CSF3R,0,4,6,114,0.0,1.0
742,CREBBP,TNFAIP3,0,4,6,114,0.0,1.0
743,CREBBP,JAK3,0,4,3,117,0.0,1.0
744,CREBBP,IRF4,0,4,1,119,0.0,1.0
745,CREBBP,ABL1,0,4,2,118,0.0,1.0
746,CREBBP,IGHJ6-CCND1,0,4,2,118,0.0,1.0
747,CREBBP,FBXW7,0,4,4,116,0.0,1.0
748,CREBBP,IDH2,0,4,1,119,0.0,1.0
749,CREBBP,SRSF2,0,4,2,118,0.0,1.0
750,CREBBP,TNFRSF1B,0,4,1,119,0.0,1.0
751,CREBBP,SOCS1,0,4,1,119,0.0,1.0
752,CREBBP,EPOR,0,4,1,119,0.0,1.0
753,CREBBP,RAD21,0,4,1,119,0.0,1.0
754,CREBBP,TNFRSF14,0,4,1,119,0.0,1.0
755,CREBBP,PIM1,0,4,1,119,0.0,1.0
756,CREBBP,POT1,0,4,1,119,0.0,1.0
757,CREBBP,NFKBIE,0,4,1,119,0.0,1.0
758,CREBBP,PTEN,0,4,1,119,0.0,1.0
759,CREBBP,CD274/PD-1,0,4,1,119,0.0,1.0
760,CREBBP,PHF6,0,4,1,119,0.0,1.0
761,CREBBP,RPS15,0,4,1,119,0.0,1.0
762,CREBBP,CXCR4,0,4,1,119,0.0,1.0
763,CREBBP,KLF2,0,4,1,119,0.0,1.0
764,CREBBP,MYD88,0,4,1,119,0.0,1.0
765,RUNX1,ASXL1,0,3,7,114,0.0,1.0
766,RUNX1,PIK3CA,0,3,2,119,0.0,1.0
767,RUNX1,FOXO1,0,3,3,118,0.0,1.0
768,RUNX1,CALR,0,3,2,119,0.0,1.0
769,RUNX1,JAK2,1,2,2,119,29.75,0.07140369658588178
770,RUNX1,SGK1,1,2,2,119,29.75,0.07140369658588178
771,RUNX1,FGFR3,0,3,1,120,0.0,1.0
772,RUNX1,PRDM1,0,3,4,117,0.0,1.0
773,RUNX1,CREBBP,0,3,4,117,0.0,1.0
774,RUNX1,RUNX1,3,0,0,121,inf,3.224516644954921e-06
775,RUNX1,NFKB2-B2M,0,3,1,120,0.0,1.0
776,RUNX1,IKZF3,0,3,1,120,0.0,1.0
777,RUNX1,EP300,0,3,10,111,0.0,1.0
778,RUNX1,MTOR,0,3,1,120,0.0,1.0
779,RUNX1,STAT3,0,3,2,119,0.0,1.0
780,RUNX1,BCOR,0,3,5,116,0.0,1.0
781,RUNX1,STX11,0,3,4,117,0.0,1.0
782,RUNX1,CDKN2B,1,2,1,120,60.0,0.04799370574350905
783,RUNX1,NF1,0,3,6,115,0.0,1.0
784,RUNX1,BCL6,0,3,3,118,0.0,1.0
785,RUNX1,NOTCH1,0,3,3,118,0.0,1.0
786,RUNX1,ALK,0,3,1,120,0.0,1.0
787,RUNX1,MEF2BNB-MEFB,0,3,2,119,0.0,1.0
788,RUNX1,CARD11,0,3,5,116,0.0,1.0
789,RUNX1,CD58,0,3,1,120,0.0,1.0
790,RUNX1,SF3B1,0,3,1,120,0.0,1.0
791,RUNX1,PPM1D,0,3,4,117,0.0,1.0
792,RUNX1,IGHG3-CCND1,0,3,1,120,0.0,1.0
793,RUNX1,SH2B3,0,3,3,118,0.0,1.0
794,RUNX1,CIITA,0,3,3,118,0.0,1.0
795,RUNX1,BCL2,0,3,2,119,0.0,1.0
796,RUNX1,PTPN11,0,3,1,120,0.0,1.0
797,RUNX1,KMT2A,0,3,4,117,0.0,1.0
798,RUNX1,ITK,0,3,4,117,0.0,1.0
799,RUNX1,PAX5,0,3,2,119,0.0,1.0
800,RUNX1,ATM,0,3,3,118,0.0,1.0
801,RUNX1,CD83,0,3,2,119,0.0,1.0
802,RUNX1,CCND1,0,3,1,120,0.0,1.0
803,RUNX1,PD-1,0,3,2,119,0.0,1.0
804,RUNX1,GNA13,0,3,1,120,0.0,1.0
805,RUNX1,EZH2,0,3,1,120,0.0,1.0
806,RUNX1,BCR,0,3,3,118,0.0,1.0
807,RUNX1,ID3,0,3,2,119,0.0,1.0
808,RUNX1,KIT,0,3,2,119,0.0,1.0
809,RUNX1,PIK3CD,0,3,1,120,0.0,1.0
810,RUNX1,MYC,0,3,2,119,0.0,1.0
811,RUNX1,IL7R,0,3,1,120,0.0,1.0
812,RUNX1,ZRSR2,0,3,4,117,0.0,1.0
813,RUNX1,NOTCH2,0,3,2,119,0.0,1.0
814,RUNX1,IRF8,0,3,4,117,0.0,1.0
815,RUNX1,TP53 gene,0,3,7,114,0.0,1.0
816,RUNX1,KRAS,0,3,8,113,0.0,1.0
817,RUNX1,NRAS,0,3,7,114,0.0,1.0
818,RUNX1,PDL2,1,2,4,117,14.625,0.1170660767950884
819,RUNX1,BRAF,0,3,2,119,0.0,1.0
820,RUNX1,EGR1,0,3,5,116,0.0,1.0
821,RUNX1,TET2,2,1,19,102,10.736842105263158,0.07403490216816498
822,RUNX1,DNMT3A,0,3,12,109,0.0,1.0
823,RUNX1,ARID1A,0,3,4,117,0.0,1.0
824,RUNX1,SETD2,0,3,9,112,0.0,1.0
825,RUNX1,JAK1,0,3,5,116,0.0,1.0
826,RUNX1,CSF3R,0,3,6,115,0.0,1.0
827,RUNX1,TNFAIP3,0,3,6,115,0.0,1.0
828,RUNX1,JAK3,1,2,2,119,29.75,0.07140369658588178
829,RUNX1,IRF4,0,3,1,120,0.0,1.0
830,RUNX1,ABL1,0,3,2,119,0.0,1.0
831,RUNX1,IGHJ6-CCND1,0,3,2,119,0.0,1.0
832,RUNX1,FBXW7,0,3,4,117,0.0,1.0
833,RUNX1,IDH2,1,2,0,121,inf,0.02419354838709677
834,RUNX1,SRSF2,1,2,1,120,60.0,0.04799370574350905
835,RUNX1,TNFRSF1B,0,3,1,120,0.0,1.0
836,RUNX1,SOCS1,0,3,1,120,0.0,1.0
837,RUNX1,EPOR,0,3,1,120,0.0,1.0
838,RUNX1,RAD21,0,3,1,120,0.0,1.0
839,RUNX1,TNFRSF14,0,3,1,120,0.0,1.0
840,RUNX1,PIM1,0,3,1,120,0.0,1.0
841,RUNX1,POT1,0,3,1,120,0.0,1.0
842,RUNX1,NFKBIE,0,3,1,120,0.0,1.0
843,RUNX1,PTEN,0,3,1,120,0.0,1.0
844,RUNX1,CD274/PD-1,0,3,1,120,0.0,1.0
845,RUNX1,PHF6,0,3,1,120,0.0,1.0
846,RUNX1,RPS15,0,3,1,120,0.0,1.0
847,RUNX1,CXCR4,0,3,1,120,0.0,1.0
848,RUNX1,KLF2,0,3,1,120,0.0,1.0
849,RUNX1,MYD88,0,3,1,120,0.0,1.0
850,NFKB2-B2M,ASXL1,0,1,7,116,0.0,1.0
851,NFKB2-B2M,PIK3CA,0,1,2,121,0.0,1.0
852,NFKB2-B2M,FOXO1,0,1,3,120,0.0,1.0
853,NFKB2-B2M,CALR,0,1,2,121,0.0,1.0
854,NFKB2-B2M,JAK2,0,1,3,120,0.0,1.0
855,NFKB2-B2M,SGK1,0,1,3,120,0.0,1.0
856,NFKB2-B2M,FGFR3,0,1,1,122,0.0,1.0
857,NFKB2-B2M,PRDM1,0,1,4,119,0.0,1.0
858,NFKB2-B2M,CREBBP,0,1,4,119,0.0,1.0
859,NFKB2-B2M,RUNX1,0,1,3,120,0.0,1.0
860,NFKB2-B2M,NFKB2-B2M,1,0,0,123,inf,0.008064516129032258
861,NFKB2-B2M,IKZF3,0,1,1,122,0.0,1.0
862,NFKB2-B2M,EP300,0,1,10,113,0.0,1.0
863,NFKB2-B2M,MTOR,0,1,1,122,0.0,1.0
864,NFKB2-B2M,STAT3,0,1,2,121,0.0,1.0
865,NFKB2-B2M,BCOR,0,1,5,118,0.0,1.0
866,NFKB2-B2M,STX11,0,1,4,119,0.0,1.0
867,NFKB2-B2M,CDKN2B,0,1,2,121,0.0,1.0
868,NFKB2-B2M,NF1,0,1,6,117,0.0,1.0
869,NFKB2-B2M,BCL6,0,1,3,120,0.0,1.0
870,NFKB2-B2M,NOTCH1,0,1,3,120,0.0,1.0
871,NFKB2-B2M,ALK,0,1,1,122,0.0,1.0
872,NFKB2-B2M,MEF2BNB-MEFB,0,1,2,121,0.0,1.0
873,NFKB2-B2M,CARD11,0,1,5,118,0.0,1.0
874,NFKB2-B2M,CD58,0,1,1,122,0.0,1.0
875,NFKB2-B2M,SF3B1,0,1,1,122,0.0,1.0
876,NFKB2-B2M,PPM1D,0,1,4,119,0.0,1.0
877,NFKB2-B2M,IGHG3-CCND1,0,1,1,122,0.0,1.0
878,NFKB2-B2M,SH2B3,0,1,3,120,0.0,1.0
879,NFKB2-B2M,CIITA,0,1,3,120,0.0,1.0
880,NFKB2-B2M,BCL2,0,1,2,121,0.0,1.0
881,NFKB2-B2M,PTPN11,0,1,1,122,0.0,1.0
882,NFKB2-B2M,KMT2A,0,1,4,119,0.0,1.0
883,NFKB2-B2M,ITK,0,1,4,119,0.0,1.0
884,NFKB2-B2M,PAX5,0,1,2,121,0.0,1.0
885,NFKB2-B2M,ATM,0,1,3,120,0.0,1.0
886,NFKB2-B2M,CD83,0,1,2,121,0.0,1.0
887,NFKB2-B2M,CCND1,0,1,1,122,0.0,1.0
888,NFKB2-B2M,PD-1,0,1,2,121,0.0,1.0
889,NFKB2-B2M,GNA13,0,1,1,122,0.0,1.0
890,NFKB2-B2M,EZH2,0,1,1,122,0.0,1.0
891,NFKB2-B2M,BCR,0,1,3,120,0.0,1.0
892,NFKB2-B2M,ID3,0,1,2,121,0.0,1.0
893,NFKB2-B2M,KIT,0,1,2,121,0.0,1.0
894,NFKB2-B2M,PIK3CD,0,1,1,122,0.0,1.0
895,NFKB2-B2M,MYC,0,1,2,121,0.0,1.0
896,NFKB2-B2M,IL7R,0,1,1,122,0.0,1.0
897,NFKB2-B2M,ZRSR2,0,1,4,119,0.0,1.0
898,NFKB2-B2M,NOTCH2,0,1,2,121,0.0,1.0
899,NFKB2-B2M,IRF8,0,1,4,119,0.0,1.0
900,NFKB2-B2M,TP53 gene,0,1,7,116,0.0,1.0
901,NFKB2-B2M,KRAS,0,1,8,115,0.0,1.0
902,NFKB2-B2M,NRAS,0,1,7,116,0.0,1.0
903,NFKB2-B2M,PDL2,0,1,5,118,0.0,1.0
904,NFKB2-B2M,BRAF,1,0,1,122,inf,0.016129032258064516
905,NFKB2-B2M,EGR1,0,1,5,118,0.0,1.0
906,NFKB2-B2M,TET2,0,1,21,102,0.0,1.0
907,NFKB2-B2M,DNMT3A,0,1,12,111,0.0,1.0
908,NFKB2-B2M,ARID1A,0,1,4,119,0.0,1.0
909,NFKB2-B2M,SETD2,0,1,9,114,0.0,1.0
910,NFKB2-B2M,JAK1,0,1,5,118,0.0,1.0
911,NFKB2-B2M,CSF3R,0,1,6,117,0.0,1.0
912,NFKB2-B2M,TNFAIP3,0,1,6,117,0.0,1.0
913,NFKB2-B2M,JAK3,0,1,3,120,0.0,1.0
914,NFKB2-B2M,IRF4,0,1,1,122,0.0,1.0
915,NFKB2-B2M,ABL1,0,1,2,121,0.0,1.0
916,NFKB2-B2M,IGHJ6-CCND1,0,1,2,121,0.0,1.0
917,NFKB2-B2M,FBXW7,0,1,4,119,0.0,1.0
918,NFKB2-B2M,IDH2,0,1,1,122,0.0,1.0
